EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
404561,DANE (ZONE), ,07/02/2012,1000,Excessive Heat, , ,1,0,0,0,WI,CST-6, ,67352,Z,63,MKX,0,0,ASOS, , , , , , , , , , , , ,"","A hot air mass settled over southern Wisconsin to start the month of July, bringing 100-degree heat to many locations for multiple days between July 2nd and July 6th.  While humidity levels were relatively low considering the temperatures, maximum heat indices still climbed to between 100 and 115 during the hot spell.  Milwaukee and Madison each recorded two of the top-ten hottest days on record on July 4th and July 5th.  Direct heat-related deaths included: a middle-aged man in Dane County, a middle-aged women in the city of Milwaukee and a middle-aged man in the city of Milwaukee.  Additionally, indirectly-related heat fatalities occurred in Rock County and in Walworth County in which heat was a secondary cause of death.  Based on news reports hundreds of people received medical treatment  at hospitals or clinics due to heat-related illnesses, however, the exact number is unknown.  These treated people were considered injured and a broad estimate of 300 was assigned to south-central and southeast Wisconsin.||The counties surrounding Dane had 4 days of 100 degrees or higher, while counties toward Lake Michigan had 2 or 3  days. The cites of Janesville, Kenosha, Middleton, Sullivan, and Paddock Lake topped out at 106 degrees, which was Wisconsin's highest temperature for the 2012 summer season.  Numerous new daily record highs were set as well as record high minimums.  The long duration of this excessive heat period makes this probably one of the four most dangerous heat waves to strike southern Wisconsin in recorded history.",459
404578,DANE (ZONE), ,07/16/2012,1100,Heat, , ,0,0,0,0,WI,CST-6, ,67429,Z,63,MKX,0,0,ASOS, , , , , , , , , , , , ,"","Another round of excessive heat hit southern Wisconsin mid-month, with high temperatures in the mid to upper 90s and dew points in the mid to upper 60s beginning on July 15th and lasting through July 17th. The heat and humidity combined to produce heat index values between 100 and 110. The 110 value was recorded at Black Earth in western Dane County.",460
404651,DANE CO.,MT HOREB,07/18/2012,1735,Thunderstorm Wind,62.00, ,0,0,0,0,WI,CST-6,MG,67474,C,25,MKX,0,0,Trained Spotter, , , ,1,E,1,E,MT HOREB,43,-89.7102,43,-89.7102,"A trained spotter measured a severe thunderstorm wind gust of 71 mph (62 knots).","A frontal boundary draped across central and southern Wisconsin was the focus for the development of thunderstorms during the day on July 18th. An upper-level wave moving out of the Plains towards the western Great Lakes provided extra dynamic lift and shear to produce severe thunderstorms with large hail up to 2 inches in diameter and damaging wind gusts up to 71 mph during the late afternoon and evening hours.  There were many reports of uprooted trees and broken large tree branches and scattered reports of power outages once tree debris fell on power-lines.",461
404666,DANE (ZONE), ,07/23/2012,1300,Heat, , ,0,0,0,0,WI,CST-6, ,67475,Z,63,MKX,0,0,COOP Observer, , , , , , , , , , , , ,"The maximum heat index value reached 110 in Dane County.","The bubble of hot air over the central U.S. again surged back across southern Wisconsin on gusty west-southwest winds of 15 to 25 mph on July 23rd. Temperatures in the 90s combined with dew points in the 60s to lower 70s to produce heat index values between 100 and 109.",462
404712,DANE (ZONE), ,07/25/2012,1300,Heat, , ,0,0,0,0,WI,CST-6, ,67480,Z,63,MKX,0,0,ASOS, , , , , , , , , , , , ,"The maximum heat index value in Dane County reached 104.","Another round of dangerous heat affected southern Wisconsin on July 25th. High temperatures topped out between 98 and 101 degrees, with dew points near 70 combining with the hot temperatures to produce heat index values between 100 and 108 across all of South Central and Southeast Wisconsin.  This heat wave resulted in the 6th day in 2012 with maximum temperatures reaching 100 degrees in the counties of Rock, Walworth, Jefferson, and Waukesha.  Ultimately, the average temperature for the month of July 2012 of 79.4 degrees was the 2nd warmest on record (79.8 in 1901).  Milwaukee's 78.6 tied for 1st place with July of 1921.",463
405846,DANE CO.,SUN PRAIRIE,07/30/2012,2239,Hail,1.00, ,0,0,0,0,WI,CST-6, ,67482,C,25,MKX,0,0,Law Enforcement, , , ,0,N,0,N,SUN PRAIRIE,43.18,-89.2,43.18,-89.2,"Law enforcement officers reported large hail, estimated to be 1 inch in diameter, fell in Sun Prairie.","The month ended with several lines of strong and severe thunderstorms crossing Southeast Wisconsin during the late evening hours of July 30th into the early morning hours of July 31st. Hail up to 1.50 inch in diameter and damaging wind gusts up to 65 mph affected Fond Du Lac County with the first line, with a second line hitting  locations along and south of the Interstate 94 corridor from Dane County east to Lake Michigan. WE Energies reported 15,000 customers were without power.",464
405847,DANE CO.,SUN PRAIRIE,07/30/2012,2240,Hail,1.00, ,0,0,0,0,WI,CST-6, ,67482,C,25,MKX,0,0,Trained Spotter, , , ,1,NW,1,NW,SUN PRAIRIE,43.1902,-89.214,43.1902,-89.214,"A trained spotter reported large hail, measured to be 1 inch in diameter, that fell 1 mile northwest of Sun Prairie.","The month ended with several lines of strong and severe thunderstorms crossing Southeast Wisconsin during the late evening hours of July 30th into the early morning hours of July 31st. Hail up to 1.50 inch in diameter and damaging wind gusts up to 65 mph affected Fond Du Lac County with the first line, with a second line hitting  locations along and south of the Interstate 94 corridor from Dane County east to Lake Michigan. WE Energies reported 15,000 customers were without power.",465
405848,DANE CO.,MARSHALL,07/30/2012,2300,Hail,1.00, ,0,0,0,0,WI,CST-6, ,67482,C,25,MKX,0,0,Public, , , ,3,SE,3,SE,MARSHALL,43.1393,-89.0079,43.1393,-89.0079,"The public reported large hail, measured to be 1 inch in diameter, that fell 3 miles southeast of Marshall.","The month ended with several lines of strong and severe thunderstorms crossing Southeast Wisconsin during the late evening hours of July 30th into the early morning hours of July 31st. Hail up to 1.50 inch in diameter and damaging wind gusts up to 65 mph affected Fond Du Lac County with the first line, with a second line hitting  locations along and south of the Interstate 94 corridor from Dane County east to Lake Michigan. WE Energies reported 15,000 customers were without power.",466
410914,DANE (ZONE), ,08/01/2012,0,Drought, , ,0,0,0,0,WI,CST-6, ,67978,Z,63,MKX,0,0,Drought Monitor, , , , , , , , , , , , ,"","The extremely dry conditions continued through August across southern Wisconsin. Several widely-spaced rounds of showers and thunderstorms brought between 1.5 and 3 inches of rain to southern Wisconsin for the month, but monthly deficits ranged from 1.2 inch to 2.7 inches. This increased the yearly precipitation deficits to between 4 and 8 inches. The extreme heat of the summer of 2012 was tempered a bit mid-month, with at, or slightly below normal temperatures between the 10th and the 20th. But the month ended with above normal temperatures that included 90-degree highs for a few days, increasing the damaging effects on already stressed crops and putting additional pressure on water supplies.",467
410802,DANE (ZONE), ,08/26/2012,2200,Dense Fog, , ,0,0,0,0,WI,CST-6, ,67982,Z,63,MKX,0,0,ASOS, , , , , , , , , , , , ,"","An upper level trough of low pressure brought rain showers to southern Wisconsin during the morning and early afternoon hours of August 26th.  The rain-moistened boundary layer cooled with the clearing of mid and high-level clouds associated with the upper-trough as it exited to the east of the region during the evening.  Dense fog developed across southern Wisconsin during the late evening hours of August 26th, with widespread visibilities at or below 1/4 mile lingering through daybreak on August 27th.",468
413298,DANE (ZONE), ,09/01/2012,0,Drought, , ,0,0,0,0,WI,CST-6, ,68872,Z,63,MKX,0,0,Drought Monitor, , , , , , , , , , , , ,"","Below normal precipitation in September helped to continue the drought across southern Wisconsin.  Several rounds of showers and thunderstorms, mainly during the early part of the month, brought between 0.5 inch and 3 inches of rain to southern Wisconsin for the month, but monthly deficits ranged from around 0.5 inch to between 2 and 3 inches. This increased the yearly precipitation deficits to between 5 and 9 inches.  By the end of September a slight improvement in the drought was observed over the southeastern counties which went from D2 (severe) down to D1 (moderate), or from D3 (extreme) down to D2 (severe).  This trend is reflected in the attached image.  The extreme heat from earlier in the summer did not continue into September, with monthly average temperatures at or a bit below normal.  Agricultural experts indicated that crop yields would be reduced.",469
413287,DANE (ZONE), ,09/04/2012,130,Dense Fog, , ,0,0,0,0,WI,CST-6, ,68871,Z,63,MKX,0,0,ASOS, , , , , , , , , , , , ,"","Residual moisture from rain showers the evening before, combined with cooling due to clear skies and light winds, to produce dense fog over a good portion of South Central Wisconsin during the overnight and early daylight hours of September 4th. Many locations saw visibilities reduced to 1/4 mile or less.",470
414407,DANE CO.,SUN PRAIRIE,09/04/2012,1910,Thunderstorm Wind,56.00, ,0,0,5000,0,WI,CST-6,EG,68874,C,25,MKX,0,0,Public, , , ,2,W,2,W,SUN PRAIRIE,43.18,-89.2397,43.18,-89.2397,"The public reported trees were blown down by damaging thunderstorm wind gusts estimated at 56 knots (65 mph) 2 miles west of Sun Prairie.","Thunderstorms developed in the early evening of September 4th in an unstable air mass over the region with lift from an upper-level disturbance that moved across the western Great Lakes region ahead of a stronger wave in the Northern Plains.  CAPE values of 2000 J/kg to 2500 J/kg and 0-6 km bulk shear around 30 knots was sufficient to produce favorable conditions for sustained updrafts.  These factors produced clusters of severe thunderstorms that developed along a weak convergent boundary that extended from northeast Minnesota through western Wisconsin.  The clusters of supercell thunderstorms produced damaging wind gusts over a good portion of South-Central and Southeast Wisconsin.",471
414409,DANE CO.,CAMP RANDALL STADIUM,09/04/2012,1912,Thunderstorm Wind,52.00, ,0,0,5000,0,WI,CST-6,EG,68874,C,25,MKX,0,0,Public, , , ,1,NE,1,NE,CAMP RANDALL STADIUM,43.0802,-89.396,43.0802,-89.396,"The public reported large tree branches were blown down by damaging thunderstorm wind gusts estimated at 50 knots (60 mph) 1 mile northeast of Camp Randall Stadium in Madison.","Thunderstorms developed in the early evening of September 4th in an unstable air mass over the region with lift from an upper-level disturbance that moved across the western Great Lakes region ahead of a stronger wave in the Northern Plains.  CAPE values of 2000 J/kg to 2500 J/kg and 0-6 km bulk shear around 30 knots was sufficient to produce favorable conditions for sustained updrafts.  These factors produced clusters of severe thunderstorms that developed along a weak convergent boundary that extended from northeast Minnesota through western Wisconsin.  The clusters of supercell thunderstorms produced damaging wind gusts over a good portion of South-Central and Southeast Wisconsin.",472
