,business_id,weekday,hour,checkins
3746015,LqEiVAAXdG734Z0YZMrZdg,Wed,14:00,1
3746305,aVBFKYoF0AHuusNssaQpJA,Sat,8:00,7
3746583,G099MT9cwtwgdsR71JLp6w,Wed,21:00,2
3746609,G099MT9cwtwgdsR71JLp6w,Tue,2:00,4
3746837,Iq1P8S3--gqd50xoQJxpqA,Fri,1:00,1
3746900,yvqMh9kTv3Kx-tocc0DFBQ,Sun,19:00,16
3746916,U7Ag9oPTjWinwcnGH20tcg,Thu,20:00,1
3747053,uWZKPQs_TVi5qHeL0jIOCw,Thu,15:00,1
3747136,wPRMHVXKndQZj2Or2mCz8A,Fri,0:00,2
3747246,TXiEgINSZ75d3EtvLvkc4Q,Sat,23:00,7
3747459,R8L9VLO5jHfzPA5rHiujIA,Fri,2:00,1
3747603,P3Nl2QTfUtoe8-alSSh-9w,Thu,20:00,1
3747656,-IoO4qZCdIQNgj2vCt9hqA,Sat,23:00,2
3747723,ERXnerHflh86VOYKAopLMw,Sat,0:00,2
3747757,EOlHhLgp32dCdSlsMpiG6A,Mon,0:00,1
3747758,xOx-N9G7AteZTnZfVFfNHA,Sat,4:00,1
3747793,OEXe9Rge71Ha3qLKGIK9gQ,Fri,3:00,1
3747876,_DpnhekFOZDPNBDekWpx4A,Tue,2:00,1
3747918,jaHKCpllY6Vb_kgQ4DYFkw,Fri,22:00,1
3747956,7Km9UXolK9vEeBDNqTl5DA,Tue,14:00,1
3748007,ffUMyqLvDLcsed5p_7wy5A,Wed,2:00,2
3748230,Bi3520lcx6UQAYZPHADZaQ,Thu,22:00,1
3748339,nVw5MK7dBw_JzoH82DCfJw,Sat,19:00,2
3748398,UNPkYPoR-zPfnpTL6GVgzQ,Thu,17:00,1
3748468,flCF_Vp9NOpTVeGv673nSg,Mon,18:00,1
3748503,LhU-XsZ2YObJnP-5uiMIjA,Thu,1:00,1
3748545,xStWlT67YUdrdhfrNP0eQQ,Fri,1:00,1
3748599,I6iOdOeu3MxxuG6gIhzodQ,Fri,14:00,1
3748690,sPd3E7lFzd_yooiq-ekxtQ,Tue,0:00,2
3748746,c7ZTyqSG4v4ZVwK3vuDklQ,Wed,23:00,7
3748799,RpJJeDl84FKx4-FwwY2w0w,Wed,19:00,1
3748813,70nmPKnAufzeKfRNVE0-Pg,Sat,16:00,1
3748943,fdX_eu-dCaKsDaK_itNIzQ,Mon,20:00,3
3748984,vzqzoa-plufwTsQUwW_s6Q,Sun,20:00,3
3749082,hc81y_5FQjTiZcgqnY8vfQ,Sat,17:00,1
3749191,XmsBtCykUtObXg4Q1mYpvg,Tue,2:00,15
3749200,5XSmSsHpQI5hvB90URhJtQ,Sun,16:00,3
3749208,zINKP9rtvo2IUKTZoYJUvQ,Sun,3:00,6
3749277,cVPUJEJqjSR1oHjl2JPHqg,Sun,23:00,1
3749377,yYgeUm-8qXhZiqTrVyQrKg,Tue,13:00,1
3749539,QI-CI9wWRxtw60_aQK1BpA,Fri,1:00,1
3749541,-pV9kWNoA9vyHfM_auYecA,Wed,22:00,5
3749603,RMkBZDwEbcv5Ctd-a2A0Lw,Sat,17:00,5
3749662,mCtkHCPp7OFZtqO4Fzlp1A,Wed,0:00,2
3749703,4qiD9hcUiY4AfCBBqpMYeQ,Fri,20:00,1
3749723,CqCWN9aBJf8YNJxyel7psg,Tue,2:00,2
3749731,y1H7Q7rN9JmySXvwDVYD8A,Mon,19:00,2
3749734,8fArAA0gwfUbb3uWotd5mw,Thu,23:00,1
3749779,ClQhj49lBHLB45btvX4TWA,Tue,22:00,1
3749888,TQqhfjlPVEz41K_wAogQSQ,Thu,17:00,3
3749934,IRfYEXJBQXxIN2d5pD_jKg,Sun,0:00,6
3750136,KfaeDC-oPE6GTfBvdF9x7Q,Sat,23:00,5
3750141,NyGlEmuYcpZSKfk6IwJeSw,Thu,22:00,2
3750192,QJOr35t_jz9OPQ6IczMGJA,Fri,23:00,1
3750244,ih3ddtApyqb6W3T1mkdrag,Sat,19:00,1
3750648,9muoOpBgraI4xtP0ZhZACA,Mon,23:00,1
3750696,15LVDu1_v97JEx-g97wnfA,Thu,3:00,1
3750910,6pG7n8Rx_7ZXeQQk690Nsw,Tue,22:00,6
3750915,MkSF0SJUMj2A3ewUhUUBvw,Tue,12:00,1
3750916,rck304cyCwAxQbUAOuuMwg,Tue,18:00,1
3750977,1ru9ZnIcSXKtD-jQoxLzNg,Thu,3:00,1
3751051,krysT2aEJWNoEUYFF7JmkA,Tue,2:00,3
3751289,KW5qy8mKBpgd2xL_5w7Mzg,Wed,2:00,2
3751461,vR5Hppx__U_VXObK8VPLOw,Fri,18:00,1
3751573,ymGn0eZHFM0bI8Ig0EVXWg,Wed,17:00,1
3751607,6keyv1LcbzdD8MCrRaA0nQ,Thu,2:00,2
3751678,BwWbwhIWfc9A0fPShp-WmA,Thu,2:00,1
3751702,8iZ5bR_Zl-xQZMDCvNKLgg,Thu,17:00,4
3751723,bt0ZUJWmAJhjYmfPCzgRmQ,Fri,3:00,1
3751735,8iRfD5IizYki0F8QlAlL2g,Fri,1:00,3
3751907,HHCn1akqIpl_BhdcJoYPbw,Sat,0:00,26
3752380,upI-oDFUBr_P9Q_waV7rmQ,Tue,12:00,1
3752414,RGCiOM52mBI6_Wyfx2xO6A,Sun,20:00,1
3752422,c7ZTyqSG4v4ZVwK3vuDklQ,Fri,18:00,5
3752510,XxnQKE9jTD0bTE3LZ5NOtQ,Thu,1:00,8
3752531,2C5nGjdzF0zMWvD9iVma0g,Sun,19:00,1
3752752,QfWFxmXqRGixztgaZN0gOA,Wed,15:00,1
3752757,Q_fvIdn5mGAyyJKniY1F7Q,Mon,21:00,1
3752794,BuS11AF9XSHEShscxQEzeg,Sun,14:00,39
3753231,Rn9FfZqjIU1oy8XaST9qbw,Wed,17:00,3
3753246,dUtSIQouki34zUC2Se-NzA,Mon,21:00,1
3753247,O75Lh99ZO6HCIqVVR-p9wg,Tue,23:00,11
3753265,sXYkjcuGhtaYP8yeQPaHgA,Sun,0:00,24
3753359,C37hwsGUHn_3-il0ypeY-Q,Fri,23:00,11
3753534,PLiVD2blqBDRzAAd1_RxxQ,Mon,20:00,16
3754109,k1mNR7eIi-UWVmj_t23Yog,Mon,16:00,1
3754117,FlPAGqTovHc4mEIKJ7Q8Nw,Wed,22:00,1
3754245,pH9HF3GfJKJAdKDHcoUI4w,Sat,6:00,1
3754265,6mnjYZM40r67smOXrg6R4g,Mon,18:00,1
3754267,Wcw-xq_c89e4AaRsUtkaLw,Sun,14:00,28
3754446,_n7WS5jqFs89WHOINineqg,Sat,15:00,1
3754606,nnGqETrosXjIcqP4CFUK8A,Tue,3:00,3
3754616,lYbyy6TTmpk_mlYuYAWkDg,Sun,15:00,3
3754763,TBh4lRgZayACZKK02suaSQ,Thu,22:00,1
3754857,oKYUMYQI7AkjCJdRsKlqtg,Sat,2:00,5
3754864,mOzxFBAHWwpuH7u5xP0oHw,Sat,19:00,1
3754879,y-1sMhUMubrHWdIW4FaE8w,Wed,0:00,1
3754994,mQBYABs6w5h3BLcsxn1YuQ,Mon,5:00,3
3755034,DHiXfpd_vSfCCeFXPSucTA,Sun,0:00,1
3755113,rck304cyCwAxQbUAOuuMwg,Sat,0:00,1
3755137,imBVeP4aA-aLTdPD-t8_WQ,Wed,19:00,1
3755420,_FLNxsJ6T9WLkAdjwCLEqw,Wed,0:00,1
3755712,LYpujMCxfrHcSO_NA1BRQg,Sun,15:00,8
3755887,0ETtpZSd6f7q_-o-7gutPg,Thu,11:00,5
3755897,CYFfha5CmApflbpN1AhWHQ,Sat,14:00,1
3756016,ibVJ52iBKcheyLNOPGU8jg,Wed,2:00,1
3756097,RMEzxhYfpnEsWlfozit_xw,Tue,23:00,7
3756102,Ec-h5JjXzy-pjfpb7d_BFQ,Tue,19:00,2
3756164,9w_saPQbfOaqrKe5lJQ74A,Tue,16:00,1
3756182,5paKcA2AAguJgZYBkr-I7A,Fri,1:00,3
3756244,szUlmJA4MfIhi7xbtsQPYQ,Wed,4:00,1
3756252,L772e6l2Yd0DJEyCBxBNng,Wed,0:00,6
3756315,BF4RaOWyjLDa9OvriKc1sA,Sat,4:00,4
3756464,hNpUT1RRuE6rj-QvnZvVqQ,Sun,21:00,1
3756531,cMybOpJd352Cb6y9SeVhPw,Wed,1:00,5
3756605,d6VYQbeTZ_WdD8Uuhh35dg,Thu,1:00,2
3756687,yvqMh9kTv3Kx-tocc0DFBQ,Wed,21:00,1
3756724,UFyzcr1y2r3y-e_tNpA9VA,Mon,1:00,4
3756797,aVBFKYoF0AHuusNssaQpJA,Mon,4:00,6
3757005,c26Nbb6i7OeMCvg7Cs4QSw,Thu,19:00,1
3757092,OQKDN1QxWQvUuambyNHGbA,Fri,17:00,1
3757152,hoqk5SFvERVDJVXUaFLpLQ,Fri,16:00,7
3757194,jDooRCbkYH74g5Tnw-SwrA,Tue,1:00,4
3757207,IXXERocY1bqGwRllcy8J2w,Sat,16:00,16
3757262,QfWFxmXqRGixztgaZN0gOA,Wed,16:00,1
3757312,ceuvH6NpDhpT1p4q1w93pA,Mon,18:00,2
3757448,1ZkcNwQpIESg8LuAHzye6Q,Mon,12:00,1
3757516,_euNvs0P14284FXN1vZ_Pw,Fri,14:00,9
3757610,58bwmkEtGJqe7ei5kssczw,Wed,18:00,1
3757759,yvqMh9kTv3Kx-tocc0DFBQ,Tue,20:00,4
3757821,Do_mgaoCgrQodPrq4nxRbw,Sat,22:00,3
3757838,PLiVD2blqBDRzAAd1_RxxQ,Tue,18:00,13
3757892,KAhavksKQwKbMzZHiNOyOQ,Sun,1:00,2
3757950,NiBzh0kHusvH5rdnpm7yVw,Fri,1:00,14
3758012,QwGV_v3s9eOMzfWrFLUf6A,Wed,3:00,2
3758049,ibVJ52iBKcheyLNOPGU8jg,Tue,17:00,1
3758118,JEoi9ITPZM58EnZBAubijA,Sat,2:00,14
3758160,x8EXXJpcbrIeaVefej2aJw,Fri,17:00,5
3758242,NiBzh0kHusvH5rdnpm7yVw,Mon,1:00,23
3758337,cTPdZ9Va0HCLESf5gNnXwA,Mon,3:00,2
3758459,px2hJjx46o5OoTud_AdUHw,Sun,16:00,1
3758528,HHCn1akqIpl_BhdcJoYPbw,Fri,20:00,5
3758955,yLrCSSrSnpxB-0ZEPt19jA,Tue,0:00,1
3759227,iIok1p4qnpGAa07xoaXRQA,Sat,12:00,1
3759363,k9wv5-0u8q4S75MIaTX6aA,Sat,1:00,5
3759454,8S-JaDa1tPdAGaQPTUMjaw,Fri,17:00,2
3759524,GnODIDJz09LecpudDoynCg,Mon,11:00,1
3759625,1Os0g2rh6I50ZIXEZSaNkA,Sat,3:00,10
3759676,1ru9ZnIcSXKtD-jQoxLzNg,Thu,22:00,1
3759791,PPMBRhovY0dNHCHFzk7pAw,Thu,18:00,1
3760153,EWcCj1D3K1NnEgYD_LjgDQ,Wed,12:00,17
3760242,-IoO4qZCdIQNgj2vCt9hqA,Sat,18:00,2
3760363,8Rydf8hXleCwbCN9nvmZ4Q,Sat,19:00,1
3760382,cMybOpJd352Cb6y9SeVhPw,Sat,4:00,2
3760386,Xl6I0-JmFE_6w28bku2idQ,Thu,17:00,5
3760457,S3-JpB5dBhMXmauMqeoN-g,Fri,19:00,2
3760482,x8EXXJpcbrIeaVefej2aJw,Thu,17:00,6
3760630,Rn9FfZqjIU1oy8XaST9qbw,Thu,0:00,2
3760700,2vzUzl31fFLHKhM6px-rbg,Mon,0:00,1
3760729,wt6SJHPEknFUWjn67_wKoQ,Tue,19:00,1
3760764,FlPAGqTovHc4mEIKJ7Q8Nw,Sat,20:00,1
3760766,flCF_Vp9NOpTVeGv673nSg,Fri,16:00,1
3760822,M8jR5XMgr2jWrs_EYtaAeQ,Wed,17:00,1
3760847,YUjiBKnlvfLkjFmUCqZf6A,Wed,0:00,2
3760884,ewEDv_q-K0fV0FepkHB8sA,Sun,2:00,29
3760919,zXb5pP4zMHvmusweYfr9TQ,Fri,2:00,1
3760925,O75Lh99ZO6HCIqVVR-p9wg,Mon,8:00,1
3761140,24fW-8hK0hs5KvEYWwWNDw,Sat,19:00,2
3761143,kz5UANVmPxpllcoLnZBNhg,Fri,21:00,6
3761175,KW5qy8mKBpgd2xL_5w7Mzg,Sun,3:00,1
3761219,ey27rNqT2dqBqCP36iCNpQ,Tue,1:00,2
3761233,cugTYtxVL2Q6Kkd8w4xMNw,Sat,17:00,4
3761283,bObysWCWZqc_rqSC0U83Yg,Thu,16:00,1
3761396,wvCU61bSTtO8Cj7dhyrfMw,Thu,0:00,2
3761428,xI8GXDAdJcPX5dIP0acBvw,Fri,12:00,1
3761463,8Nu0oc2gCzTG4KA-sHa5lA,Sun,20:00,1
3761589,O615O_US381DcvkxwuEz7A,Fri,19:00,3
3761717,b_PiGpk0PZyBpckb1TFITg,Sat,23:00,1
3761747,MkSF0SJUMj2A3ewUhUUBvw,Sat,2:00,2
3761763,KfaeDC-oPE6GTfBvdF9x7Q,Sat,17:00,16
3761846,FUX9h1a37GJn9ge1baiNuw,Fri,15:00,2
3761962,upI-oDFUBr_P9Q_waV7rmQ,Tue,16:00,3
3761969,eYE7zd30ltLAS1V3ssdtrQ,Thu,3:00,2
3762058,XmsBtCykUtObXg4Q1mYpvg,Mon,1:00,3
3762134,cMybOpJd352Cb6y9SeVhPw,Thu,22:00,3
3762359,Y2TCGnkXJ1BmxMKLR1r8Jw,Fri,20:00,1
3762430,V1JEkeAem05hps5ZCmMIgw,Thu,2:00,2
3762698,RGCiOM52mBI6_Wyfx2xO6A,Sun,5:00,1
3762734,uWZKPQs_TVi5qHeL0jIOCw,Tue,16:00,1
3762817,hOxNKZJ8wWg8Q165U7CCqg,Wed,23:00,11
3763009,skJ-AlN0DT9pmBDz0ixeJw,Fri,0:00,5
3763066,VrE8b5u-ai47W__Diw_mKg,Sun,5:00,1
3763097,rnx0KHHTD9Yvr2BWAWwQ4g,Sun,1:00,2
3763172,6Z75MVEou08v513A8DUbpw,Fri,3:00,1
3763290,LDxapKCuUbH-G24O4vjD7g,Sun,5:00,1
3763528,qLYNdv7bgA7OOOKTxu0giA,Wed,18:00,4
3763608,tsDdetbc4qtzgAPtcLH87A,Thu,18:00,3
3763633,gyDTYm_NDWXEHBPGnL-oRQ,Wed,20:00,3
3763693,Lku_keJf44D0LxbRAIZOcg,Wed,3:00,2
3763734,c7ZTyqSG4v4ZVwK3vuDklQ,Sun,16:00,1
3763755,VgGO13Fx7dQj4zg3IuVDLw,Fri,21:00,1
3763778,jte_XM9Zo7TX86jlKwq5gg,Thu,23:00,1
3763803,7iZYl52Gtica73shRYsuMQ,Thu,19:00,1
3763961,VDvcxFhe3NttPUzftJmHjw,Fri,19:00,1
3764169,qkDlRkNfrXE_4t2vMrTo0A,Sat,0:00,15
3764295,uqnFLc-1MxWw5f4SIyEf4Q,Sun,0:00,1
3764318,Fr3Dz0_fOSGBroXEUF9BiA,Mon,0:00,1
3764475,KK5Hvy2JNjXpdO_zHA_LCA,Sun,0:00,2
3764477,aq1rdvfvT9_tleKI8OzRaA,Sun,22:00,1
3764504,_FLNxsJ6T9WLkAdjwCLEqw,Thu,14:00,1
3764709,IRfYEXJBQXxIN2d5pD_jKg,Thu,22:00,1
3764780,7oG9TB-SFG9Tpo3QvrYIUQ,Wed,2:00,2
3764833,GnSZknS80ioXMziHGy4QFA,Tue,18:00,2
3764974,G_DzKLA15CTjq5cOkBp0pw,Thu,18:00,2
3765121,I6iOdOeu3MxxuG6gIhzodQ,Sun,3:00,1
3765225,VrE8b5u-ai47W__Diw_mKg,Wed,1:00,2
3765301,EWcCj1D3K1NnEgYD_LjgDQ,Tue,11:00,1
3765385,Ie00N1yErrmaOa44x5K8kA,Thu,4:00,3
3765443,DTsCHmHjqWXBCzAkg0YzAA,Sat,17:00,3
3765474,15LjiMzeVbTpQgaFBWO32A,Wed,21:00,1
3765541,AcW_Km7jkGBr4rJdIrIP4w,Sat,19:00,1
3765617,7iZYl52Gtica73shRYsuMQ,Sun,3:00,2
3765746,yLH9mFFwOlzFB_fYKpSyLw,Thu,5:00,1
3765770,kPr9rYEkGwbRLgUHvKljQQ,Sat,3:00,4
3765889,YohEZMYpKrf-3fyPASKLew,Sun,21:00,8
3766063,u84eyOBILlFQIc8fMFCoig,Tue,1:00,1
3766069,A5tvf0CSH-QUnpyMI4m5ww,Mon,1:00,2
3766170,yfvldEvsIfzcvWqmU8un3w,Thu,18:00,2
3766176,YXd7yVn-dvbPTYAgQ0V0LQ,Wed,1:00,4
3766280,kOUnvmGamiw90BfmthoQGg,Fri,0:00,4
3766339,M-caugKzJ9qLOmCBfD9Nyg,Fri,16:00,3
3766453,NYf9TKBKPpa1wkA_uwIlfg,Sun,0:00,33
3766666,ozAb1TjLJqRH_3pb8TaPTw,Sat,4:00,1
3766799,jaHKCpllY6Vb_kgQ4DYFkw,Mon,23:00,3
3766846,kVXyz0mYd7NaGuGdM_VMeQ,Sat,14:00,1
3766847,UjmVsSLDD7GQRTcLkJ9mfg,Sat,2:00,3
3766861,NsDydu5clpNkiTahn3wQ2g,Wed,1:00,4
3766866,W__CejafuHBISqg1LkwLHA,Sat,0:00,9
3767146,UidScb9HFDSD3NBw8MLuGw,Sat,23:00,7
3767180,XxnQKE9jTD0bTE3LZ5NOtQ,Sun,21:00,2
3767237,0Rhr6lMMv6SyBgENN6h9Bg,Sun,14:00,5
3767255,RMEzxhYfpnEsWlfozit_xw,Wed,1:00,6
3767488,2cetuQgbP1Bnzm-uMRlocQ,Wed,23:00,2
3767704,FMMNajth88mWX76QVp6N9Q,Wed,17:00,8
3767709,jP6xmjbQRfUitOmv5PKuJA,Thu,6:00,1
3767721,RpJJeDl84FKx4-FwwY2w0w,Tue,4:00,1
3767759,YohEZMYpKrf-3fyPASKLew,Tue,2:00,2
3767860,ecXP80GWT6zZ2qqZHpUCtQ,Sun,4:00,1
3768378,M8jR5XMgr2jWrs_EYtaAeQ,Sun,23:00,1
3768477,AcW_Km7jkGBr4rJdIrIP4w,Mon,23:00,2
3768534,X0siHN0KchBjGKn9QsEAFg,Sat,16:00,4
3768567,15LjiMzeVbTpQgaFBWO32A,Sun,17:00,2
3768734,Trs4cEYdP6AX_KihTk9kWQ,Fri,0:00,1
3768805,ZliwQrjUnAosBLM8W_bsGQ,Mon,4:00,1
3768827,sPd3E7lFzd_yooiq-ekxtQ,Fri,23:00,4
3768834,mzq_UgBRWsxTjb7oBNajWA,Wed,21:00,3
3768878,k76zkFY6PbIW4T_Riq15pQ,Mon,15:00,7
3769072,iFlr0eG_qH-cgXFhji7gbQ,Sat,3:00,2
3769095,DIUK7_PjGCOMcpS2fBiALg,Sun,17:00,11
3769373,hOxNKZJ8wWg8Q165U7CCqg,Fri,2:00,14
3769402,29iErFPoWBTbIVPpp9qSyg,Sat,0:00,2
3769469,DCab_cz7nDDW-IPsnKGb_A,Mon,8:00,1
3769547,EGgsujG0ycRAnMqMYvylUg,Sat,22:00,1
3769745,gWsWtppVufrGfGWw1HcjOA,Sat,21:00,1
3769772,-IoO4qZCdIQNgj2vCt9hqA,Sat,16:00,4
3769829,z9lOfnUorcbWR_xS0DSeHw,Sun,22:00,3
3769837,naPGOTVEpRZavvn9-sFg8A,Sun,20:00,10
3769934,o-D37YVIe0-ravg2HBG8Jw,Fri,18:00,1
3769955,rnCmWkRXSWNgwC6TYGxp5w,Thu,1:00,2
3770136,VDvcxFhe3NttPUzftJmHjw,Wed,17:00,3
3770155,R8L9VLO5jHfzPA5rHiujIA,Mon,2:00,1
3770232,Ie00N1yErrmaOa44x5K8kA,Sun,6:00,4
3770431,s44Pr0mXmAtxiRqz_m9CPA,Sun,20:00,1
3770471,fQ1sYWuXtVVOFWhrC9bTrA,Sat,1:00,1
3770568,jaoFwU5mqxtw2JpZrM73Yg,Sat,17:00,1
3770660,OoI3WUe4Xl86d53avy3oVA,Tue,1:00,19
3770677,8RxwEbhxRResGQUwsZujAw,Thu,0:00,1
3770719,DpWCY7KPhaL_7jonOTSJyA,Thu,1:00,3
3770900,RGCiOM52mBI6_Wyfx2xO6A,Fri,6:00,1
3770911,sWWMidrpQmXOhCTrs6xAZg,Sun,1:00,1
3771109,krsjoEks-XF-PLKjOJW66A,Wed,3:00,1
3771418,j1i7s55PmOFzJC3l6O8PiA,Thu,1:00,3
3771516,itthpAROLKuP8oks3AaycA,Wed,23:00,1
3771590,R6QCy5sVlySKgqvHb-HhTg,Fri,0:00,14
3771795,I6iOdOeu3MxxuG6gIhzodQ,Fri,18:00,3
3771825,uSANDilamc1QSiCinFSKYw,Mon,19:00,2
3771956,1ru9ZnIcSXKtD-jQoxLzNg,Tue,18:00,1
3771975,OnKyFU0FsiPVd8Jwl6st6g,Tue,21:00,5
3771976,EgtyW19V-64c6PmRuvzSEA,Sun,22:00,18
3772255,wjGIbeYiciz3ynYIEWCRHQ,Fri,16:00,2
3772297,W_9ophRRWO924hn1S-y2Hg,Sat,18:00,1
3772411,jz_q2_QTq_CdDbOtY2FSXg,Sun,16:00,3
3772664,6_7_aSycZlRsfKENFiIi6g,Fri,23:00,2
3772769,6A9paRG2PVEfgGMXBrYdZA,Fri,22:00,5
3772845,Ie00N1yErrmaOa44x5K8kA,Fri,6:00,2
3772965,rmNTGiMG8NH31b88tUNNfw,Thu,16:00,1
3772970,_n7WS5jqFs89WHOINineqg,Sun,15:00,2
3773008,LYpujMCxfrHcSO_NA1BRQg,Fri,18:00,6
3773012,3uwz62lHoUqKXDDbwErRfQ,Sat,14:00,1
3773111,hVzRXGGhRJfTXIasO3bq1w,Mon,20:00,1
3773142,WMpXWa8iiEaDzb4vLTZjcw,Sun,3:00,10
3773209,MuLF5vPE73lGydhv-6xbtA,Wed,14:00,1
3773225,2qjvYspb3bEmCaw1vmSk0g,Sat,16:00,4
3773268,2cetuQgbP1Bnzm-uMRlocQ,Mon,19:00,2
3773535,RMEzxhYfpnEsWlfozit_xw,Tue,3:00,5
3773537,JfGnBe_IGDV0RZjAADp4yA,Sat,19:00,8
3773594,LG6vpg5Qx_DstY2aT8-O4Q,Wed,5:00,1
3773817,W__CejafuHBISqg1LkwLHA,Tue,2:00,3
3773846,PVHC67qH2d6DonAGRxvymA,Sun,22:00,1
3773863,XnFPzFiLZ8wKWZsmzGjvCQ,Mon,20:00,1
3773930,ewEDv_q-K0fV0FepkHB8sA,Thu,6:00,4
3774249,qaa9M_pUfOv0BPRcnulk4g,Mon,2:00,1
3774474,OoI3WUe4Xl86d53avy3oVA,Mon,5:00,1
3774643,YohEZMYpKrf-3fyPASKLew,Sat,0:00,40
3774956,g3xzSAq_IcF1HeB7yd_LBg,Mon,21:00,1
3775165,aUrOyWFKxKeVXiFzwbTXSA,Thu,20:00,1
3775351,YLwXQbMN-4NvUs_U8brP-w,Fri,0:00,1
3775410,tZOMMBJEzkJo6okIwG1Pmw,Thu,21:00,1
3775453,jDooRCbkYH74g5Tnw-SwrA,Wed,23:00,4
3775476,rZRxuGOxTaf11VcsMviQwQ,Mon,3:00,1
3775613,jzr6jW5cQ0jpPhEo4kGMBw,Sat,13:00,1
3775675,Kntmm6a3qAMSpxRWdFZutA,Sun,17:00,1
3775702,lFZathO8GnCiB7KtkeDsNQ,Sun,3:00,1
3775775,ibVJ52iBKcheyLNOPGU8jg,Mon,21:00,1
3775845,mtjvQctnZEB-c__x5LXCvA,Sun,23:00,4
3776020,zXb5pP4zMHvmusweYfr9TQ,Thu,13:00,1
3776190,caMVCmuEG4rIV8HtTdU9jA,Sun,19:00,1
3776328,x7WmDyWVYUy4sPfT69nk5w,Sat,18:00,3
3776392,phrJCsa0I_OEWExpiTET8A,Thu,20:00,2
3776519,vn5f16PcHU-feucWgK7r1g,Thu,19:00,1
3776686,I6iOdOeu3MxxuG6gIhzodQ,Mon,22:00,7
3776691,ITieHQ8UwKq74FnqTKnPOQ,Tue,23:00,2
3776772,ZCiKZMT1kce5Gxbwqcbrmw,Sat,19:00,3
3776787,UuezOzEBemKWDOrZFjM1BA,Sun,19:00,1
3776829,V46DbgV5cTnYAwpBS70owQ,Wed,20:00,2
3776945,DHiXfpd_vSfCCeFXPSucTA,Wed,19:00,3
3776990,nM2Jl9GS7IGlluey8ieivg,Sun,21:00,4
3777023,KfaeDC-oPE6GTfBvdF9x7Q,Thu,0:00,12
3777132,xI8GXDAdJcPX5dIP0acBvw,Tue,15:00,9
3777170,YXe8DxId7IpkW-bUCdfGIg,Fri,17:00,1
3777411,v14P9-vB1yjxFfFEYEWudw,Sat,2:00,16
3777418,s44Pr0mXmAtxiRqz_m9CPA,Thu,19:00,1
3777530,QlAPX3c0Vm2dU_w3puIAIw,Mon,1:00,4
3777725,RmwfJrR4__hd5Scae5qsTw,Thu,21:00,4
3778132,QfWFxmXqRGixztgaZN0gOA,Tue,12:00,1
3778162,0ETtpZSd6f7q_-o-7gutPg,Sat,23:00,2
3778198,k9RUMKASTB6QZ-NkfnN8Fg,Tue,2:00,1
3778203,GdnLAgRXt43eISMtJEOZRg,Sat,20:00,3
3778297,2YlUn3s132hNq5ueGeIiJg,Thu,16:00,3
3778473,2cetuQgbP1Bnzm-uMRlocQ,Mon,0:00,3
3778534,d4JTF7OUIMpxpIHVl9wPJA,Tue,22:00,2
3778569,t-LnJne10SHAWATKYdQdJQ,Tue,17:00,2
3778648,Tiy_skxHMvNCpyzAIqv6qA,Wed,23:00,5
3778816,NJ4S3JX56JEZGWlAfpF9kw,Mon,0:00,2
3779015,ERXnerHflh86VOYKAopLMw,Mon,1:00,3
3779141,L772e6l2Yd0DJEyCBxBNng,Thu,16:00,1
3779173,6A9paRG2PVEfgGMXBrYdZA,Sat,18:00,3
3779224,p4h2-y4muYzTr94pBT4mZg,Mon,13:00,1
3779417,uC3qwaxsOkdJzpOc0v1Mog,Mon,2:00,2
3779584,brIaz5gTzBX6fgJNQZbUCA,Fri,17:00,2
3779605,iFlr0eG_qH-cgXFhji7gbQ,Sat,1:00,10
3779631,SaAIh36XncqFQanBhSQlEA,Mon,19:00,1
3779694,Ti73jdAF8zrVEkSLyzfOag,Mon,23:00,1
3779711,2vzUzl31fFLHKhM6px-rbg,Fri,3:00,1
3779745,jz_q2_QTq_CdDbOtY2FSXg,Fri,12:00,8
3779909,WMpXWa8iiEaDzb4vLTZjcw,Sun,7:00,1
3780029,eYE7zd30ltLAS1V3ssdtrQ,Sun,22:00,1
3780089,W_9ophRRWO924hn1S-y2Hg,Sun,20:00,1
3780102,fpwMWuKAR8joNW1B4N3e5w,Fri,20:00,1
3780185,NyGlEmuYcpZSKfk6IwJeSw,Wed,18:00,1
3780450,24fW-8hK0hs5KvEYWwWNDw,Sun,18:00,1
3780534,rnx0KHHTD9Yvr2BWAWwQ4g,Mon,0:00,1
3780787,nD_SylumoZnWevDlWcyGcQ,Sun,3:00,1
3780821,fNhp7o7RhmKhdBFTsJyyxw,Mon,23:00,1
3780924,MLwVTDhM2DOESvKGcfKCsg,Fri,1:00,1
3781157,tZOMMBJEzkJo6okIwG1Pmw,Thu,13:00,1
3781173,YsxyAYrg2LdMvf7nhp39Ow,Fri,23:00,3
3781250,kqrhy8kaxvqqbsGpVKRyAg,Fri,23:00,2
3781296,_euNvs0P14284FXN1vZ_Pw,Sat,13:00,11
3781355,kPr9rYEkGwbRLgUHvKljQQ,Wed,23:00,26
3781856,YohEZMYpKrf-3fyPASKLew,Sun,2:00,11
3781873,JmXYTZcMZpcNINM5ldvEAw,Tue,18:00,1
3781886,s8sAe29mA8q1eQwdC1qAKw,Sat,4:00,1
3782028,aZgOdGn3O_fP2OUr5ATqiw,Sat,18:00,1
3782067,nM2Jl9GS7IGlluey8ieivg,Sun,19:00,3
3782241,vzqzoa-plufwTsQUwW_s6Q,Sun,18:00,7
