,Unnamed: 0,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,cuisine_grp,american,soup,comfort,zip_area
812,137695,wvCU61bSTtO8Cj7dhyrfMw,"""Freshii""",,"""422 Gammon Pl""",Madison,WI,53719.0,43.059548873100006,-89.502216687,3.5,92,1,Juice Bars & Smoothies;Restaurants;Food;Salad;Vegetarian,other,other,other,other,southwest
813,137699,p43Do6Lc9zdUMBFIVT3c0Q,"""Harvest Grains""",South Campus,"""1308 W Dayton St""",Madison,WI,53715.0,43.0717653,-89.4081342,3.0,5,1,Restaurants;Sandwiches;Delis,american,american,other,other,southwest
814,137823,t1w-AqAHPL-apnKtoboodQ,"""The Froth House""",Regent,"""11 N Allen St""",Madison,WI,53726.0,43.06826160000001,-89.4235595,4.0,25,0,Food;Nightlife;Restaurants;Sandwiches;Music Venues;Juice Bars & Smoothies;Arts & Entertainment;Coffee & Tea,american,american,other,other,southwest
815,138238,LYpujMCxfrHcSO_NA1BRQg,"""Sunroom Cafe""",Capitol,"""638 State St""",Madison,WI,53703.0,43.075159,-89.396178,3.5,157,1,Cafes;Food;Restaurants;Breakfast & Brunch;Sandwiches;Coffee & Tea;Salad,american,american,other,other,between lakes
816,138365,8gVq0xCXVeAAS3-nsifAgQ,"""Chin's Asia Fresh""",Capitol,"""422 State St""",Madison,WI,53703.0,43.075006,-89.3921359,2.5,16,0,Restaurants;Chinese,asian,other,other,other,between lakes
817,138465,hM48axj9twnf7A6a5f8cjA,"""Sumo Steakhouse & Sushi Bar""",Mayfair Park,"""1745 Parkside Dr""",Madison,WI,53704.0,43.12275070000001,-89.3147799,4.0,16,1,Sushi Bars;Japanese;Restaurants;Steakhouses,asian,other,other,other,northeast
818,138834,PbeDPF59J-bjBsUxLUGZhQ,"""Noosh""",Burr Oaks,"""1920 S Park St""",Madison,WI,53713.0,43.04430960000001,-89.39448780000002,5.0,5,0,Soul Food;Mediterranean;Restaurants;Middle Eastern,asian,other,other,comfort,southwest
819,138902,Dcj69NZJnbJhK-YHP_nULA,"""Brasserie V""",Vilas,"""1923 Monroe St""",Madison,WI,53711.0,43.0640503,-89.41801679999998,4.0,291,1,Brasseries;Belgian;French;Restaurants;Sandwiches,american,american,other,other,southwest
820,139938,RIT-Y8d0qEZ3ORv0Ts5JDw,"""Firehouse Subs""",,"""1403 Emil St""",Madison,WI,53713.0,43.0362689132,-89.4070726757,4.0,21,1,Fast Food;Delis;Sandwiches;Restaurants,american,american,other,other,southwest
821,139977,2NnoviDIh_GjWZI3srr99A,"""Mabuhay Philippine Cuisine""",Bay Creek,"""1272 S Park St""",Madison,WI,53715.0,43.0531664,-89.3958811,3.5,36,0,Asian Fusion;Restaurants;American (Traditional);Filipino;Barbeque,asian,other,other,other,southwest
822,140065,XggUqVcri5eth2_ZqILqqA,"""Little Caesar's Pizza""",,"""700 S Gammon Rd""",Madison,WI,53719.0,43.0497827,-89.504127,3.5,7,1,Pizza;Restaurants,american,american,other,other,southwest
823,140066,VS6cBZIOm1-8GjS2aGG-iQ,"""U-Like Asian Buffet""",,"""518 Grand Canyon Dr""",Madison,WI,53719.0,43.055135,-89.497286,2.5,11,0,Buffets;Sushi Bars;Asian Fusion;Restaurants,asian,other,other,other,southwest
824,140134,YK6XFE1SbLZGGXIKZmrQ-Q,"""Campus Biryani & Gyros""",Vilas,"""1437 Regent St""",Madison,WI,53711.0,43.0675794,-89.4106017,1.5,43,1,Restaurants;Buffets;Indian,asian,other,other,other,southwest
825,140181,c_-0jkr-MkK2EdlbJaXgyw,"""Willy Street Co-op""",Sherman,"""2817 N Sherman Ave""",Madison,WI,53704.0,43.1276538223,-89.36349704860001,4.5,10,1,Specialty Food;Event Planning & Services;Restaurants;Caterers;Organic Stores;Delis;Food;Grocery,american,american,other,other,northeast
826,140657,_euNvs0P14284FXN1vZ_Pw,"""Crema Cafe""",Lake Edge,"""4124 Monona Dr""",Madison,WI,53716.0,43.0785876,-89.32400909999998,4.0,168,1,Cafes;Food;Coffee & Tea;Sandwiches;Vegan;Breakfast & Brunch;Restaurants,american,american,other,other,northeast
827,140874,sXYkjcuGhtaYP8yeQPaHgA,"""Heritage Tavern""",Capitol,"""131 E Mifflin St""",Madison,WI,53703.0,43.0768340202,-89.3832337316,4.5,313,1,Gastropubs;Restaurants;American (New),american,american,other,other,between lakes
828,140876,BwWbwhIWfc9A0fPShp-WmA,"""Oliver's Public House""",Regent,"""2540 University Ave""",Madison,WI,53705.0,43.0725542026,-89.4300975757,4.0,168,1,Breakfast & Brunch;Restaurants;American (Traditional);American (New),american,american,other,other,southwest
829,140880,KK5Hvy2JNjXpdO_zHA_LCA,"""Prime Quarter Steak House""",Hawthorne,"""3520 E Washington Ave""",Madison,WI,53704.0,43.1151959,-89.32817320000002,4.0,33,0,Nightlife;Restaurants;Steakhouses,american,american,other,other,northeast
830,141762,YLwXQbMN-4NvUs_U8brP-w,"""Sushi Box""",Regent,"""2433 University Ave""",Madison,WI,53726.0,43.0718934,-89.4284267,4.0,69,0,Asian Fusion;Sushi Bars;Restaurants;Japanese,asian,other,other,other,southwest
831,141837,vL2XhH5KWVY9ZV6SCjmwCQ,"""Panera Bread""",Junction Ridge,"""601 Junction Rd""",Madison,WI,53717.0,43.0731892532,-89.5248886945,3.0,27,1,Restaurants;Food;Soup;Bagels;Salad;Sandwiches;Breakfast & Brunch,american,american,soup,other,southwest
832,141921,m305DapBPrW4zwF20KbFoA,"""Tutto Pasta Cucina Italiana""",Capitol,"""107 King St""",Madison,WI,53703.0,43.074433,-89.381146,2.5,28,0,Italian;Restaurants,european,other,other,other,between lakes
833,142372,r5qUfdiSL2_hHfdqXBJAMA,"""Imperial Garden Chinese Restaurant""",Norman Acres,"""4214 E Washington Ave""",Madison,WI,53704.0,43.1264618,-89.31159050000002,3.5,29,0,Restaurants;Chinese,asian,other,other,other,northeast
834,142400,DpWCY7KPhaL_7jonOTSJyA,"""Lucky's Bar & Grille""",Vilas,"""1421 Regent St""",Madison,WI,53711.0,43.06767670000001,-89.4101225,3.0,18,0,American (Traditional);Bars;Sports Bars;Pubs;Nightlife;Restaurants,american,american,other,other,southwest
835,142440,hEUAUdG4fBdYWvPeEASnng,"""Viet Bistro""",Capitol,"""656 W Washington Ave""",Madison,WI,53715.0,43.0676216138,-89.39544121649998,2.5,23,0,Restaurants;Cantonese;Chinese;Dim Sum;Vietnamese,asian,other,other,other,southwest
836,142647,CcuKo38SwW54TDlMWAMi7A,"""Taj Indian Restaurant""",Bay Creek,"""1256 S Park St""",Madison,WI,53715.0,43.0530331,-89.3963895,3.5,59,1,Indian;Restaurants;Vegetarian;Pakistani,asian,other,other,other,southwest
837,142854,TBh4lRgZayACZKK02suaSQ,"""Martin O'Grady Irish Pub & Grill""",,"""7436 Mineral Point Rd""",Madison,WI,53717.0,43.0612817,-89.51173299999998,2.5,40,1,American (Traditional);Bars;Irish;Irish Pub;Pubs;Sports Bars;Nightlife;Restaurants,american,american,other,other,southwest
838,142913,4DtGWbPfvfIL7czgBLPcXw,"""Toppers Pizza""",Oakbridge Community,"""7850 Mineral Point Rd""",Madison,WI,53717.0,43.0609838524,-89.5187764987,2.5,15,1,Pizza;Food;Chicken Wings;Desserts;Restaurants,american,american,other,comfort,southwest
839,142978,wsmVIHJEi9J_38dXx2qLKA,"""Bunky's Cafe""",Schenk - Atwood,"""2425 Atwood Ave""",Madison,WI,53704.0,43.0936656,-89.34612270000002,4.0,124,0,Italian;Restaurants;Moroccan;Mediterranean,european,other,other,other,northeast
840,143003,qnuBmj3lL_S_QQOmTI9cfw,"""Orpheum Lobby Restaurant""",Capitol,"""216 State St""",Madison,WI,53703.0,43.0748942,-89.3886553,4.0,20,0,Bars;Nightlife;Arts & Entertainment;Cinema;Restaurants;American (New),american,american,other,other,between lakes
841,143147,lk9FXwKCOxIvXAWF8zr_Zg,"""Cafe Soleil""",Capitol,"""25 N Pinckney St""",Madison,WI,53703.0,43.076314,-89.3837429,4.5,25,0,Restaurants,other,other,other,other,between lakes
842,143333,STX8NfaW_xP6YZq-wERHYg,"""Chez Nanou""",Willy St,"""805 Williamson St""",Madison,WI,53703.0,43.07825820000001,-89.37110240000001,4.0,48,0,Restaurants;French,european,other,other,other,between lakes
843,143401,V46DbgV5cTnYAwpBS70owQ,"""Michael's Frozen Custard""",Eastmorland,"""3826 Atwood Ave""",Madison,WI,53714.0,43.0851381,-89.3252648,3.0,49,1,Restaurants;Ice Cream & Frozen Yogurt;Burgers;Food,american,american,other,other,northeast
844,143683,EFOQdRak3K15hIuN2Q3Cpg,"""wiener shop""",Capitol,"""447 W Gilman St""",Madison,WI,53703.0,43.0736723016,-89.3948453665,4.0,24,0,Restaurants;Hot Dogs;Vegan;American (New),american,american,other,other,between lakes
845,143715,Ie00N1yErrmaOa44x5K8kA,"""Itzza Pizza""",,"""2825 University Ave""",Madison,WI,53705.0,43.0741404,-89.43742569999998,3.5,44,1,Restaurants;Pizza;Sandwiches;Italian,american,american,other,other,southwest
846,143834,jzr6jW5cQ0jpPhEo4kGMBw,"""LongHorn Steakhouse""",,"""418 S Gammon Rd""",Madison,WI,53719.0,43.0594110063,-89.5035026245,3.5,60,1,Steakhouses;Restaurants;Barbeque;American (Traditional),american,american,other,other,southwest
847,144266,2hGAmn6CJKT-Q1deaEBtGw,"""Pasqual's""",Vilas,"""1851 Monroe St""",Madison,WI,53711.0,43.064708,-89.416916,3.0,64,0,Restaurants;Mexican;Tex-Mex,latin american,other,other,other,southwest
848,144511,9w_saPQbfOaqrKe5lJQ74A,"""People's Bakery""",Eken Park,"""2810 E Washington Ave""",Madison,WI,53704.0,43.10298020000001,-89.3456932,4.0,71,1,Specialty Food;Lebanese;Restaurants;Ethnic Food;Bakeries;Middle Eastern;Food;Mediterranean;Donuts,asian,other,other,other,northeast
849,144571,V1JEkeAem05hps5ZCmMIgw,"""The Rigby Pub And Grill""",Capitol,"""119 E Main St""",Madison,WI,53703.0,43.07499310000001,-89.3811037,3.5,60,1,Music Venues;Caterers;Restaurants;Bars;Arts & Entertainment;Event Planning & Services;Venues & Event Spaces;Nightlife;Pubs;Italian;American (New);Party & Event Planning,european,other,other,other,between lakes
850,144736,lMeWUHAkBUXwcuX1tGTdtw,"""Eagle Crest Bar""",Ridgewood,"""3710 County Rd T""",Madison,WI,53704.0,43.1070277512,-89.2873446108,3.5,16,1,Dive Bars;Nightlife;Restaurants;Burgers;Bars,american,american,other,other,northeast
851,144811,rLJsrXyY61bouCfH58PKIA,"""Asian House""",Eastmorland,"""1 Dempsey Rd, Ste 3""",Madison,WI,53714.0,43.0979594,-89.3171657,3.0,26,1,Chinese;Restaurants,asian,other,other,other,northeast
852,144979,0SECDod-_lEXcWezbwUxzw,"""Jamerica Food Cart""",Capitol,"""Library Mall""",Madison,WI,53715.0,43.074937299300004,-89.3986875233,4.0,3,1,Caribbean;Restaurants;Southern;Food;Food Stands;Street Vendors,latin american,other,other,comfort,southwest
853,145109,mCtkHCPp7OFZtqO4Fzlp1A,"""Badger Bowl""",Moorland - Rimrock,"""506 E Badger Rd""",Madison,WI,53713.0,43.038813,-89.37714,2.5,18,0,Active Life;Nightlife;Bowling;American (Traditional);Venues & Event Spaces;Arts & Entertainment;Music Venues;Caterers;Restaurants;Event Planning & Services,american,american,other,other,southwest
854,145485,hLnWXojm7NpyXeqlhIL-lw,"""Cosi""",Capitol,"""152 W Johnson St""",Madison,WI,53703.0,43.0750641,-89.38996490000002,2.0,6,0,Restaurants;Sandwiches,american,american,other,other,between lakes
855,145604,Y9Lsu_1dVNarV2wt1t5Cgw,"""Growlers Bar & Grille""",Norman Acres,"""4402 E Washington Ave""",Madison,WI,53704.0,43.1278381,-89.3099026,1.5,5,1,Bars;Restaurants;Nightlife;American (Traditional),american,american,other,other,northeast
856,145882,FPunXW5NBaTKgx5uBrdD5g,"""King and Mane""",Capitol,"""102 King St""",Madison,WI,53703.0,43.0747301,-89.3815378,2.5,12,0,American (Traditional);Restaurants;Tapas/Small Plates,american,american,other,other,between lakes
857,145883,dfHA5n6e3f58nMCNHt589Q,"""Vientiane Palace Restaurant""",Capitol,"""151 W Gorham St""",Madison,WI,53703.0,43.0754787,-89.3904163,3.5,93,1,Restaurants;Vegan;Vietnamese;Asian Fusion;Vegetarian;Thai,asian,other,other,other,between lakes
858,145920,xkF-0GL_TKkU51xWpItBTQ,"""Connections""",Mayfair Park,"""3737 East Washington Ave""",Madison,WI,53704.0,43.1177825,-89.3220736,3.0,10,1,Restaurants;Bars;Fish & Chips;American (Traditional);Nightlife;Pubs,american,american,other,other,northeast
859,146173,0vyh1UE4HH8ayZtXNxIfeQ,"""Red Shed Tavern""",Capitol,"""406 N Frances St""",Madison,WI,53703.0,43.0735699,-89.396101,3.0,36,1,Dive Bars;Restaurants;American (Traditional);Nightlife;Bars,american,american,other,other,between lakes
860,146174,rLwxan_oYkL-m8ldqsHuiA,"""Panera Bread""",,"""2627 E Springs Dr""",Madison,WI,53704.0,43.131264,-89.301283,2.5,48,1,Bagels;Food;Restaurants;Sandwiches;Breakfast & Brunch;Soup;Salad,american,american,soup,other,northeast
861,146470,AcW_Km7jkGBr4rJdIrIP4w,"""El Pastor""",Burr Oaks,"""2010 S Park St""",Madison,WI,53713.0,43.0440409,-89.39446009999998,4.0,84,1,Mexican;Restaurants,latin american,other,other,other,southwest
862,146710,kjs2IutpZINFnTWx4r6j0Q,"""El Bolillo Bakery""",Lake Edge,"""4544 Monona Dr""",Madison,WI,53716.0,43.07051,-89.3254733,4.0,20,0,Restaurants;Food;Mexican;Bakeries,latin american,other,other,other,northeast
863,146736,kGmntPru09mK3w8uD8oI8g,"""North of the Bayou""",,"""802 Atlas Ave""",Madison,WI,53714.0,43.085263832799995,-89.3095293269,3.5,21,1,Bars;Nightlife;Cajun/Creole;Restaurants,european,other,other,other,northeast
864,146770,Q5cwBuHfkt3NjnDrxA-h8w,"""Sala Thai Restaurant""",Starkweather - Yahar,"""36 S Fair Oaks Ave""",Madison,WI,53714.0,43.0987829,-89.3338313,4.0,94,1,Thai;Restaurants,asian,other,other,other,northeast
865,146960,dC2yhxxVUSmjW1Db7IaKWQ,"""Dairyland Family Restaurant""",Eastmorland,"""716 Cottage Grove Rd""",Madison,WI,53716.0,43.084321,-89.31379,3.0,20,1,Restaurants;American (New),american,american,other,other,northeast
866,146978,CUGPOzeBRz84cdIOGSXcLw,"""The Brass Ring""",Williamson - Marquette,"""701 E Washington Ave""",Madison,WI,53703.0,43.0798171,-89.3762962,3.5,54,1,Restaurants;Nightlife;American (Traditional);Pool Halls;Bars,american,american,other,other,between lakes
867,147094,bObysWCWZqc_rqSC0U83Yg,"""Falbo Bros. Pizzeria""",Sherman,"""1207 N Sherman Ave""",Madison,WI,53703.0,43.11272833090001,-89.3620204926,2.5,13,1,Pizza;Restaurants;Italian,american,american,other,other,between lakes
868,147258,aYoeWXcFXu2BsWuYIMd6Ow,"""Subway""",Capitol,"""19 W Main St""",Madison,WI,53703.0,43.073141,-89.383392,1.5,5,1,Sandwiches;Fast Food;Restaurants,american,american,other,other,between lakes
869,147259,szUlmJA4MfIhi7xbtsQPYQ,"""Madhatters""",Capitol,"""322 W Gorham St""",Madison,WI,53703.0,43.0745028,-89.3926204,2.5,7,1,Restaurants;Nightlife;Bars,other,other,other,other,between lakes
870,147549,yxj0P4O-ydn2KTzOut86QA,"""Chili's""",,"""7301 Mineral Point Rd""",Madison,WI,53717.0,43.0586399,-89.508535,2.5,30,1,Restaurants;Nightlife;American (Traditional);Tex-Mex;Bars;American (New),american,american,other,other,southwest
871,147632,4scx_rtI9RZfFHWUxqPuHw,"""Mirch Masala""",Capitol,"""14 W Mifflin St""",Madison,WI,53703.0,43.0752086104,-89.385843873,3.5,14,0,Restaurants;Indian;Buffets,asian,other,other,other,between lakes
872,147707,Pt4rt1u_5KuS_NSMqerG_Q,"""Pizza Pit Extreme""",,"""6628 Odana Rd""",Madison,WI,53719.0,43.0558078,-89.4938472,3.5,25,1,Restaurants;Caterers;Event Planning & Services;Chicken Wings;Pizza;Italian;Sandwiches;Salad,american,american,other,comfort,southwest
873,147908,i7MSJP4JH9yoNpbUsaV9_w,"""Gumby's Pizza & Wings Delivery Hotline""",Capitol,"""449 State St Ste I""",Madison,WI,53703.0,43.074792,-89.393135,3.0,3,0,Chicken Wings;Italian;Restaurants;Pizza,american,american,other,comfort,between lakes
874,147992,k4AzyNM7a9gtg7-Ig4ZsWg,"""Umami Buns""",Capitol,"""716-798 State St""",Madison,WI,53706.0,43.0755641,-89.3974633,4.0,22,1,Japanese;Food Trucks;Asian Fusion;Restaurants;Food,asian,other,other,other,southwest
875,148182,I6e7bj_b8p6lyzu9fNty2Q,"""Dimitri's Gyros""",Hawthorne,"""3502 E Washington Ave""",Madison,WI,53704.0,43.1147614,-89.32873199999997,3.5,3,0,Greek;Restaurants,european,other,other,other,northeast
876,148210,0Rhr6lMMv6SyBgENN6h9Bg,"""Cottage Cafe""",,"""915 Atlas Ave""",Madison,WI,53714.0,43.085254600000006,-89.306513,4.5,64,1,Cafes;Restaurants;Breakfast & Brunch,american,american,other,other,northeast
877,148346,M-caugKzJ9qLOmCBfD9Nyg,"""La Brioche True Food""",,"""2862 University Ave""",Madison,WI,53705.0,43.075353530600005,-89.43834605209999,3.5,168,1,Pizza;American (New);Breakfast & Brunch;Restaurants,american,american,other,other,southwest
878,148365,EGgsujG0ycRAnMqMYvylUg,"""Electric Earth Cafe""",Capitol,"""546 W Washington Ave""",Madison,WI,53703.0,43.0690688,-89.39217990000002,3.5,31,0,Restaurants;Fast Food;Coffee & Tea;Food,american,american,other,other,between lakes
879,148468,-rg5vXpJgqB23FOQJuqMeg,"""Ironworks Cafe""",Schenk - Atwood,"""149 Waubesa St""",Madison,WI,53704.0,43.0970189,-89.3436886,3.5,20,1,Cafes;American (New);Vegetarian;Food;Sandwiches;Breakfast & Brunch;Coffee & Tea;Restaurants,american,american,other,other,northeast
880,148498,cJLx99fsYPM0SlNfWLb4Ug,"""Taste of India""",Dudgeon-Monroe,"""2623 Monroe St""",Madison,WI,53711.0,43.0572208,-89.428248,4.0,54,1,Restaurants;Indian;Pakistani,asian,other,other,other,southwest
881,148749,RRiKkw7WN4ZcpR8iQvFcOQ,"""Einstein Brothers Bagels""",Allied Dunn's Marsh,"""4515 Verona Rd""",Madison,WI,53711.0,43.0352824,-89.4536017,3.5,7,0,Bagels;Food;Restaurants;Breakfast & Brunch,american,american,other,other,southwest
882,149143,ffUCy7Gd8Gr28oK5mHOjsw,"""Asia Express""",Wexford,"""721 N High Point Rd""",Madison,WI,53717.0,43.0755809,-89.51857700000002,3.5,10,0,Restaurants;Chinese,asian,other,other,other,southwest
883,149300,8XeWfMGuNsrYkXRwQJjhCQ,"""Jimmy John's""",,"""1791 Thierer Rd""",Madison,WI,53704.0,43.12436829999999,-89.31261540000001,2.5,12,1,Food Delivery Services;Fast Food;Food;Delis;Restaurants;Sandwiches,american,american,other,other,northeast
884,149536,brIaz5gTzBX6fgJNQZbUCA,"""Roast Public House""",Capitol,"""558 State St""",Madison,WI,53703.0,43.074915831999995,-89.3947126815,3.5,153,1,Nightlife;Salad;Bars;Sandwiches;Pubs;Restaurants,american,american,other,other,between lakes
885,149656,f-Nk4rNCmJhYom1_6RdWqg,"""Frida""",Capitol,"""117 State St""",Madison,WI,53703.0,43.07473770000001,-89.3874429,2.0,50,0,Mexican;Restaurants,latin american,other,other,other,between lakes
886,149730,Iz8Mi3qXqRW2JMaLJTTlLQ,"""Relish Deli & Market""",Vilas,"""1923 Monroe St""",Madison,WI,53711.0,43.0640352,-89.4180834,4.5,3,0,Cheese Shops;Food;Delis;Restaurants;Specialty Food,american,american,other,other,southwest
887,149788,yLH9mFFwOlzFB_fYKpSyLw,"""The Paradise Lounge""",Capitol,"""119 W Main St""",Madison,WI,53703.0,43.07282563770001,-89.38454769549999,4.0,63,1,Nightlife;Restaurants;Bars;American (New);Dive Bars,american,american,other,other,between lakes
888,149789,h_UvnQfe1cuVICly_kIqHg,"""Johnny Delmonico's Steakhouse""",Capitol,"""130 S Pinckney St""",Madison,WI,53703.0,43.07398444020001,-89.3813650869,3.5,107,1,Restaurants;Seafood;Steakhouses,american,american,other,other,between lakes
889,150273,61wUpoim2yzSMPKxg58ReQ,"""Rosie's Coffee Bar & Bakery""",Lake Edge,"""4604 Monona Dr""",Madison,WI,53716.0,43.0698529,-89.3254346,4.0,85,1,Breakfast & Brunch;Food;Coffee & Tea;Restaurants;Bakeries,american,american,other,other,northeast
890,150375,9spk8K9pg5HdDNMNxAlGwg,"""8 Seasons Grille""",Capitol,"""45 S Bassett St""",Madison,WI,53703.0,43.0695351,-89.3896261,3.5,44,0,Restaurants;Steakhouses;American (New);American (Traditional),american,american,other,other,between lakes
891,150392,SxC7gGLEZ8B3ooj1Qtjz5w,"""Rocky Rococo Pan Style Pizza - Party Pizzeria West""",Oakbridge Community,"""7952 Tree Ln""",Madison,WI,53717.0,43.06154954189999,-89.52058408479998,2.5,22,1,Italian;Pizza;Restaurants,american,american,other,other,southwest
892,150605,e-finkL51hroOJ0GZ8jcXA,"""China One West""",,"""518 Grand Canyon Dr""",Madison,WI,53719.0,43.055135,-89.497286,2.5,11,0,Restaurants;Chinese,asian,other,other,other,southwest
893,150923,ud_eRNQafA2cW2ZFqfTeww,"""Cafe Samba""",Capitol,"""240 W Gilman St""",Madison,WI,53774.0,43.07546,-89.393063,3.0,16,0,Brazilian;Restaurants,latin american,other,other,other,between lakes
894,150967,wjGIbeYiciz3ynYIEWCRHQ,"""Bruegger's Bagels""",Faircrest,"""6150 Mineral Point Rd""",Madison,WI,53705.0,43.061218,-89.486019,3.0,23,1,Food;Sandwiches;Breakfast & Brunch;Bagels;Restaurants,american,american,other,other,southwest
895,151165,t5fosfj3K4SXi20u5tSOIw,"""LJ's Sports Tavern & Grill""",Tenney - Lapham,"""8 N Paterson St""",Madison,WI,53703.0,43.082411684499995,-89.3737928014,3.0,16,1,Nightlife;Restaurants;American (Traditional);Bars;Sports Bars,american,american,other,other,between lakes
896,151283,fNhp7o7RhmKhdBFTsJyyxw,"""Lucky's 1313 Brew Pub""",Greenbush,"""1313 Regent St""",Madison,WI,53715.0,43.0676042758,-89.4081924837,3.0,24,1,Pubs;Nightlife;American (Traditional);Restaurants;Bars,american,american,other,other,southwest
897,151398,_Ejjcg6V2sHb_W8CyIUtXg,"""Silver Mine Subs""",Capitol,"""311 N Frances St""",Madison,WI,53703.0,43.0726298,-89.39545809999998,2.5,6,0,Sandwiches;Restaurants;Delis;American (New),american,american,other,other,between lakes
898,151792,Wcw-xq_c89e4AaRsUtkaLw,"""Eldorado Grill""",Williamson - Marquette,"""744 Williamson St""",Madison,WI,53703.0,43.07811,-89.372173,4.0,269,1,Breakfast & Brunch;Restaurants;Mexican;Tex-Mex,latin american,other,other,other,between lakes
899,152336,lPsT-Rmmf6333z6h6ANHrw,"""Lotsa Stone Fired Pizza""",Capitol,"""506 State St""",Madison,WI,53703.0,43.07512070000001,-89.3935434,3.0,33,1,Food;Gluten-Free;Fast Food;Juice Bars & Smoothies;Pizza;Restaurants;Salad,american,american,other,other,between lakes
900,152392,HewGH1vYiZpkCoXeGOsA9g,"""Fork & Spoon Cafe at RP's Pasta Co.""",Williamson - Marquette,"""1133 E Wilson St.""",Madison,WI,53703.0,43.0834989,-89.36551379999999,3.5,3,0,Restaurants;Local Flavor;Italian;Vegetarian;Sandwiches,american,american,other,other,between lakes
901,152393,j2TKvVKLMgfJKe_UPtGOVg,"""That BBQ Joint""",Williamson - Marquette,"""1511 Williamson St""",Madison,WI,53703.0,43.087384,-89.358648,4.0,58,0,Restaurants;Barbeque,other,other,other,other,between lakes
902,152441,dSDl5LGJCU8R3X8lYDU7tA,"""JJ Fish & Chicken""",Starkweather - Yahar,"""2835 E Washington Ave""",Madison,WI,53704.0,43.102948100000006,-89.34464129999998,3.0,5,0,Chicken Wings;Seafood;Restaurants,american,american,other,comfort,northeast
903,154038,t-NF_3LecjuOlwiK-Gx2KQ,"""Potbelly Sandwich Shop""",,"""4833 Annamark Dr""",Madison,WI,53704.0,43.1336297,-89.2995085,2.5,15,0,Restaurants;Delis;Sandwiches;Fast Food,american,american,other,other,northeast
904,154196,wGh7BXk_Yg7VXgb-_VObGQ,"""Belle Pizzelle European Bakery & Cafe""",,"""300 E Towne Mall, Ste B-140""",Madison,WI,53704.0,43.1279489,-89.30436350000002,4.0,6,0,Cafes;Restaurants,american,american,other,other,northeast
905,154242,OuKfLByYHVSwL8yTooQOXw,"""Old Market Bistro""",Capitol,"""15 N Butler St""",Madison,WI,53703.0,43.0771005,-89.38164909999998,2.5,3,0,Restaurants;Breakfast & Brunch;Pizza;American (New),american,american,other,other,between lakes
906,154433,4CXNce-fAj4G39hi97IleQ,"""Blair Street Brew & BBQ""",Williamson - Marquette,"""605 E Washington Ave""",Madison,WI,53703.0,43.0785923,-89.3783104,3.0,16,0,Restaurants;Barbeque,other,other,other,other,between lakes
907,154605,HXkuFF_Rtg2g9rwcBdpB-g,"""The Icon""",Capitol,"""206 State St""",Madison,WI,53703.0,43.0747755,-89.3884537,3.0,129,1,Restaurants;Nightlife;Wine Bars;Tapas Bars;Bars,other,other,other,other,between lakes
908,154703,1qVtBw0UIcWGGUQXWjMgug,"""Barriques University""",Regent,"""2505 University Ave""",Madison,WI,53705.0,43.0721069,-89.4288898,3.0,12,1,Sandwiches;Restaurants;Cafes;Coffee & Tea;Food,american,american,other,other,southwest
909,154728,2C5nGjdzF0zMWvD9iVma0g,"""Diego's Mexican Bistro""",Capitol,"""118 State St""",Madison,WI,53703.0,43.0747405,-89.3866113,3.0,35,0,Mexican;Bars;Restaurants;Nightlife,latin american,other,other,other,between lakes
910,154743,5uMfIYovqfgk41abdfFegw,"""Jordan's Big Ten Pub""",South Campus,"""1330 Regent St""",Madison,WI,53715.0,43.0679737,-89.4082936,4.5,92,1,Restaurants;Sports Bars;Nightlife;Pubs;Bars;American (Traditional),american,american,other,other,southwest
911,154927,x8EXXJpcbrIeaVefej2aJw,"""Takara""",,"""696 S Whitney Way""",Madison,WI,53774.0,43.05032720000001,-89.4745296,3.5,94,1,Japanese;Sushi Bars;Restaurants,asian,other,other,other,between lakes
912,155214,phrJCsa0I_OEWExpiTET8A,"""Chipotle Mexican Grill""",Junction Ridge,"""8422 Old Sauk Rd""",Madison,WI,53562.0,43.074921,-89.52932709999997,3.5,40,1,Fast Food;Restaurants;Mexican,latin american,other,other,other,southwest
913,155231,2j3sESWDU_hW9Q3TjElwPA,"""The Sett""",South Campus,"""1308 W Dayton St""",Madison,WI,53715.0,43.0719139,-89.4081342,4.0,21,1,Active Life;Burgers;Music Venues;Nightlife;Arts & Entertainment;Sports Bars;Recreation Centers;Bars;Restaurants;American (New);Leisure Centers,american,american,other,other,southwest
914,155338,t67GMPZ0cv_ItKlID-JFiQ,"""Banzo""",,"""2105 Sherman Ave""",Madison,WI,53704.0,43.1016722349,-89.36459541319998,4.5,286,1,Food;Mediterranean;Food Trucks;Restaurants,european,other,other,other,northeast
915,155814,rvsye09KiUNW_Xa3mygo3Q,"""Pancheros Mexican Grill""",,"""3256 University Ave""",Madison,WI,53705.0,43.0757191,-89.443277,3.0,19,1,Restaurants;Mexican,latin american,other,other,other,southwest
916,156043,Hty6oLQ1_FSRW5XgZtWrXw,"""Lao Laan-Xang""",Schenk - Atwood,"""2098 Atwood Ave""",Madison,WI,53704.0,43.0928326884,-89.35198279389999,3.5,104,1,Restaurants;Thai;Laotian,asian,other,other,other,northeast
